ARTICULO,VENTAS UNIDADES TOTALES,VALORES VENTAS TOTALES,VENTAS SEMANALES PROMEDIO TOTAL POR UNIDAD,REGION,FECHA,SEMANA,# SEMANA,MES,AÑO
7501025401856,0.356,15.099,2.342,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501025405311,0.119,2.092,11.9,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501025401535,0.011,0.221,11.0,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501025409104,6.161,124.309,39.242,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
4008455394114,0.1,3.65,2.222,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501058751188,0.419,39.256,2.89,TOTAL AUTOS AREA 6,2022-09-11,36-22,36,9,2022
75016811006432,0.002,0.013,2.0,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
4008455394510,0.102,3.814,2.488,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
4008455394015,0.096,3.616,2.043,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501681100384,0.256,3.298,4.571,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
4008455423715,0.062,3.7,2.214,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
4008455458717,0.021,1.326,1.615,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501681100766,2.493,78.684,17.316,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
4008455457512,0.507,10.702,6.183,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
4008455460215,0.002,0.18,1.0,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501025401849,0.026,0.751,1.733,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7702137007169,0.133,8.369,1.75,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7702137007152,0.47,29.31,2.41,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
741120000012,0.005,0.029,5.0,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071903878,0.843,26.278,6.967,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071904424,1.67,40.207,7.877,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071907425,0.071,4.661,2.84,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071907715,0.556,8.764,3.022,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071907661,1.391,21.88,5.52,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071907722,0.518,8.21,3.674,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501025401894,0.018,0.613,2.0,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025401900,0.402,16.232,2.141,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025405885,0.243,5.512,3.036,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025401801,4.638,74.989,18.478,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025405090,9.68,161.701,25.812,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025401795,3.639,81.055,15.039,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025405212,8.775,193.844,25.584,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025401252,16.645,136.563,326.373,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501021160719,0.132,7.062,2.632,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
75016811006501,0.004,0.054,2.0,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501681100421,0.502,8.24,7.273,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501681100674,0.119,7.669,2.38,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
4008455423616,0.047,1.761,1.88,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
4008455423517,0.049,1.757,1.69,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501681100469,0.67,10.525,6.504,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
4008455394619,0.038,1.382,1.52,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501681100223,4.818,156.639,21.13,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7503002319529,1.986,132.789,4.965,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501681100292,0.326,9.406,3.582,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501071906701,0.23,5.751,3.651,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7702626213774,0.816,46.453,3.0,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501681100438,0.064,1.74,2.909,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501071903304,0.449,5.905,5.987,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501058716064,0.059,10.974,1.844,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501025401856,0.428,17.255,1.998,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501071903366,0.334,12.845,5.061,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501058757890,0.892,93.302,2.687,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501071907692,0.595,15.378,3.94,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071900136,4.046,87.93,17.982,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071905551,6.445,140.258,30.117,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071903861,0.006,0.063,2.0,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071903854,0.591,12.968,8.208,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071901393,0.066,7.527,3.667,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071905292,0.144,3.296,2.667,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071905346,0.069,1.587,3.833,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071905766,0.005,0.112,1.667,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071907401,0.008,0.188,2.0,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071903885,0.197,10.829,4.925,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501071904431,6.22,62.0,33.622,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501681100445,0.003,0.075,3.0,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501071902314,0.051,1.044,2.04,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
4008455438016,0.088,5.318,2.667,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
4008455524917,0.176,19.148,3.451,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
4008455394411,0.107,4.066,2.229,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
4008455394213,0.066,2.421,1.737,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501681100254,1.33,21.943,8.808,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501681100513,1.731,27.138,17.313,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501058716095,0.048,7.456,1.714,TOTAL AUTOS AREA 6,2022-09-11,36-22,36,9,2022
7501681100223,7.887,233.878,31.174,TOTAL AUTOS AREA 6,2022-07-31,30-22,30,7,2022
7501058784346,0.149,31.307,1.774,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501058796868,1.164,21.231,29.1,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7891035040276,7.323,108.634,19.322,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501058796851,1.092,19.986,24.818,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501058714596,10.528,154.669,24.656,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7891035040191,0.014,0.192,2.8,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501058751188,0.513,49.122,3.857,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501058716095,0.078,13.835,1.696,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501058751461,0.187,36.729,1.948,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501058757555,0.99,46.149,5.756,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501058751195,1.104,74.509,3.376,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501058757630,0.216,23.413,2.7,TOTAL AUTOS AREA 6,2023-03-06,09-23,9,3,2023
75010587927781,0.058,7.406,2.32,TOTAL AUTOS AREA 6,2023-03-06,09-23,9,3,2023
7501058716064,0.054,9.049,1.594,TOTAL AUTOS AREA 6,2023-03-06,09-23,9,3,2023
7501058784353,1.005,94.397,3.132,TOTAL AUTOS AREA 6,2023-03-06,09-23,9,3,2023
7501058716422,0.067,5.303,3.918,TOTAL AUTOS AREA 6,2023-03-06,09-23,9,3,2023
7702626213774,0.981,52.641,3.393,TOTAL AUTOS AREA 6,2023-03-06,09-23,9,3,2023
7501058715883,0.219,45.383,2.704,TOTAL AUTOS AREA 6,2023-03-06,09-23,9,3,2023
75010587928082,0.074,1.537,2.643,TOTAL AUTOS AREA 6,2023-03-06,09-23,9,3,2023
7503002319529,2.991,168.53,7.156,TOTAL AUTOS AREA 6,2023-03-06,09-23,9,3,2023
7501058757548,1.518,63.891,8.295,TOTAL AUTOS AREA 6,2023-03-06,09-23,9,3,2023
77026262042081,2.047,24.324,11.436,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501058757630,0.216,26.524,2.842,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501058752772,0.2,6.464,4.167,TOTAL AUTOS AREA 6,2023-03-06,09-23,9,3,2023
75010587927781,0.067,8.504,2.913,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
46500022692,0.003,0.3,1.0,TOTAL AUTOS AREA 6,2022-09-11,36-22,36,9,2022
7501058751195,1.617,85.701,4.9,TOTAL AUTOS AREA 6,2022-09-11,36-22,36,9,2022
7501058757555,1.008,39.241,5.6,TOTAL AUTOS AREA 6,2022-09-11,36-22,36,9,2022
7501058751461,0.212,33.549,2.904,TOTAL AUTOS AREA 6,2022-09-11,36-22,36,9,2022
7501058753441,2.465,67.925,6.963,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501025405816,0.001,0.019,1.0,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
75016811006431,0.002,0.027,2.0,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025400941,0.014,0.361,7.0,TOTAL AUTOS AREA 6,2023-04-17,15-23,15,4,2023
7501058714596,11.049,140.233,29.076,TOTAL AUTOS AREA 6,2022-09-11,36-22,36,9,2022
7501071902093,0.275,15.408,5.0,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501681100773,3.052,54.09,13.872,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501058796868,1.388,22.026,31.545,TOTAL AUTOS AREA 6,2022-09-11,36-22,36,9,2022
7501071906725,0.108,5.915,2.298,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501025401917,0.169,10.855,2.869,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501058753441,2.652,60.125,7.686,TOTAL AUTOS AREA 6,2022-09-11,36-22,36,9,2022
7501071900112,0.972,5.354,15.934,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501058715531,0.739,11.098,4.479,TOTAL AUTOS AREA 6,2022-11-20,46-22,46,11,2022
7501058716064,0.008,1.103,1.333,TOTAL AUTOS AREA 6,2022-09-11,36-22,36,9,2022
7501071903311,0.231,9.014,3.208,TOTAL AUTOS AREA 6,2022-03-06,09-22,9,3,2022
7501058715890,0.145,37.661,2.101,TOTAL AUTOS AREA 6,2022-11-20,46-22,46,11,2022
7702626213781,0.965,54.312,3.216,TOTAL AUTOS AREA 6,2022-11-20,46-22,46,11,2022
7501058757890,0.893,86.87,2.739,TOTAL AUTOS AREA 6,2022-11-20,46-22,46,11,2022
7501058716071,0.106,16.76,2.356,TOTAL AUTOS AREA 6,2022-11-20,46-22,46,11,2022
7501058757449,0.249,37.298,3.773,TOTAL AUTOS AREA 6,2022-11-20,46-22,46,11,2022
75010587928081,0.002,0.114,2.0,TOTAL AUTOS AREA 6,2022-11-20,46-22,46,11,2022
7501058716804,0.127,10.893,2.235,TOTAL AUTOS AREA 6,2022-11-20,46-22,46,11,2022
7501058716767,0.708,95.422,4.164,TOTAL AUTOS AREA 6,2022-11-20,46-22,46,11,2022
7501025401832,0.363,7.413,4.481,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
75010254509842,0.031,0.682,6.2,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025411992,2.513,63.938,9.071,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025401948,3.518,87.219,16.832,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025405106,3.046,93.924,17.813,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025401313,0.607,34.539,7.23,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025405076,0.39,3.822,19.5,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025401931,2.143,25.107,25.512,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025405151,7.026,126.539,18.937,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025401863,0.323,21.198,2.393,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501681100223,5.197,168.48,22.794,TOTAL AUTOS AREA 6,2022-05-22,20-22,20,5,2022
7702626213781,0.843,44.904,3.022,TOTAL AUTOS AREA 6,2022-06-19,24-22,24,6,2022
7501058784353,1.031,92.91,3.143,TOTAL AUTOS AREA 6,2022-07-03,26-22,26,7,2022
7501021160719,0.131,6.986,2.519,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
7501025401863,0.337,21.618,2.693,TOTAL AUTOS AREA 6,2022-07-17,28-22,28,7,2022
7501080955486,0.717,53.882,3.077,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501080955103,0.308,51.032,4.597,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025405885,0.254,6.562,3.432,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
7501080900134,0.064,1.971,2.56,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501080952980,0.001,0.126,1.0,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501080900141,0.717,49.574,3.104,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501080952997,0.307,66.674,3.374,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025405090,12.03,180.34,31.825,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
741120000005,35.607,344.36,107.574,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
741120000746,0.001,0.02,1.0,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025401795,3.147,72.441,13.506,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
7501025405212,7.935,168.967,22.802,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
7501025401252,3.723,34.176,71.596,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
75016811006501,0.011,0.15,3.667,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
7501025411992,2.569,69.515,9.142,TOTAL AUTOS AREA 6,2022-08-21,33-22,33,8,2022
7501681100421,0.453,7.907,6.122,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
7501681100254,1.064,17.414,7.94,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
75010254509841,0.008,0.103,4.0,TOTAL AUTOS AREA 6,2022-08-21,33-22,33,8,2022
7501080900134,0.068,1.919,2.427,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501080955486,0.645,49.659,2.987,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
77026262042081,2.765,29.835,15.71,TOTAL AUTOS AREA 6,2022-07-03,26-22,26,7,2022
7501080954793,0.326,21.922,3.543,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
75000608,1.018,9.265,20.776,TOTAL AUTOS AREA 6,2022-08-21,33-22,33,8,2022
7501025401849,0.045,1.649,2.143,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
7501080900585,0.048,12.925,1.259,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
75000639,33.95,1333.196,69.427,TOTAL AUTOS AREA 6,2022-08-21,33-22,33,8,2022
7501071907425,0.29,16.813,4.754,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
741120000746,0.001,0.02,1.0,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501080900158,0.134,18.127,1.596,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025401801,6.024,92.525,23.624,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025401894,0.097,3.496,3.129,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025401917,0.194,11.498,3.079,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025401856,0.778,30.712,3.137,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
75016811006502,0.012,0.077,6.0,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
741120000005,26.194,269.613,79.376,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025405090,15.616,245.597,41.204,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025405885,0.292,6.531,3.356,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501021160719,0.165,8.036,3.056,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501071902093,0.238,13.773,4.25,TOTAL AUTOS AREA 6,2022-06-19,24-22,24,6,2022
7501025401917,0.16,10.843,2.581,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
7501025401832,0.375,7.622,4.63,TOTAL AUTOS AREA 6,2022-07-17,28-22,28,7,2022
7501071907074,0.593,10.325,7.506,TOTAL AUTOS AREA 6,2022-06-19,24-22,24,6,2022
7501025401887,0.009,0.21,1.5,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
7501025401856,0.374,16.195,2.162,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
7501025405212,11.563,250.053,33.323,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501071903304,0.264,3.454,5.388,TOTAL AUTOS AREA 6,2022-06-19,24-22,24,6,2022
7501025401801,5.439,80.831,21.329,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
7501025401900,0.285,12.547,1.815,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
7501025405151,10.538,177.442,28.101,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025412005,1.586,112.676,7.589,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025409470,0.459,26.732,4.413,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
75010254509842,0.057,1.25,5.7,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025411992,3.839,94.542,13.613,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025401948,4.205,104.124,20.314,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025405106,5.494,157.195,30.354,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025401313,1.548,75.49,18.0,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025405076,1.517,10.604,75.85,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025401931,2.271,26.61,27.036,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025401863,0.392,24.674,2.882,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025401795,4.912,106.31,20.467,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025401832,0.435,8.877,5.438,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025401849,0.076,2.013,3.304,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501080900141,0.522,36.267,2.508,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501080952997,0.22,47.824,2.822,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501025401900,0.768,30.654,2.977,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501025401832,0.323,7.229,4.195,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
7501025401849,0.121,4.4,2.42,TOTAL AUTOS AREA 6,2022-07-17,28-22,28,7,2022
7501080954786,1.208,25.001,4.123,TOTAL AUTOS AREA 6,2022-03-13,10-22,10,3,2022
737128127004,0.108,1.329,2.769,TOTAL AUTOS AREA 6,2022-08-14,32-22,32,8,2022
7501080900158,0.184,23.896,2.067,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
741120000029,5.844,193.213,27.566,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501080954793,0.364,20.772,3.134,TOTAL AUTOS AREA 6,2022-03-13,10-22,10,3,2022
7501071906701,0.182,4.51,3.25,TOTAL AUTOS AREA 6,2022-06-19,24-22,24,6,2022
741120000012,0.014,0.08,14.0,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
741120000029,10.506,312.548,46.902,TOTAL AUTOS AREA 6,2022-06-05,22-22,22,6,2022
7501071900129,7.743,92.063,20.815,TOTAL AUTOS AREA 6,2022-06-19,24-22,24,6,2022
7501268200513,0.37,4.031,5.692,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501268200261,0.007,0.341,3.5,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501268200070,0.266,9.524,5.115,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501268200049,0.566,11.002,7.447,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501268200025,0.008,0.084,8.0,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501268200339,0.049,1.568,5.444,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501268200506,0.005,0.103,5.0,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501268200001,0.164,1.703,7.81,TOTAL AUTOS AREA 6,2022-05-29,21-22,21,5,2022
7501681100384,0.225,2.9,4.412,TOTAL AUTOS AREA 6,2022-04-24,16-22,16,4,2022
7501681100292,0.552,15.108,4.453,TOTAL AUTOS AREA 6,2022-04-24,16-22,16,4,2022
75016811006431,0.064,0.852,10.667,TOTAL AUTOS AREA 6,2022-04-24,16-22,16,4,2022
7501681100513,0.117,1.656,5.85,TOTAL AUTOS AREA 6,2022-04-24,16-22,16,4,2022
